cadidate name,fec_id,party,state
"GLASS, ANGELA",P40008963,IND,CA
"TOWNSEND, SCOTT MILAM",P40008989,REP,OK
"NETUPSKY, IAN SCOT MR.",P20005609,IND,NC
"BEHRMAN, DAN TAXATION IS THEFT",P00009696,UN,NV
"TATE, JACKIE DEWAYNE MR.",P40006165,GRE,NY
"EBATA, MITCHELL RAY",P40009003,W,WI
"WESSON, BRIAN JERRAL",P40009045,REP,TX
"PERRY, SCOTT",H2PA04135,REP,PA
"MOSS, SOLOMON",H4CA50097,REP,CA
"DEVAUGHN-GOODWIN, ALFEIA",H2PA05116,REP,PA
"GARDNER, ROBERT STEWART",H4CO05162,REP,CO
"DOREY, KRYSTAL",H4IL14132,REP,IL
"ISHII, DAVID",H4WA09079,DEM,WA
"HERNANDEZ, SAUL REMI MR.",P40010407,REP,LA
"WOLFE, GEOFFREY",H4CA32111,DEM,CA
"FARMS, WILLIAM",H4OH06108,IND,OH
"BARTELL, ELBERT ARTHUR",P40014342,IND,GA
"WILKERSON, TERRY LEE",P40014136,W,PA
"RILEY, PATRICK",P40014151,REP,TX
"MIKELS, MARJORIE MS",H4CA11198,DEM,CA
"WEEKS, IAN",H4CA25222,REP,CA
"DEWELL, BEN",H2CA20144,NOP,CA
"DELOTTO, MARK",H4NJ11182,DEM,NJ
"JONES, THOMAS E. JR.",H4NJ12206,REP,NJ
"TAGGART, JON M MR.",S4MS00211,GOP,MS
"JASON, DANNY P MR JR",P40020190,REP,NY
"KOSLOW, MICHAEL",H4CA26162,REP,CA
"ARCHULETA, BOB",H4CA31113,DEM,CA
"GENANT, PAMELA",H4NC14023,DEM,NC
"DOOD, BRETT R",H4CA09085,REP,CA
"WELLS, BILL D.",H2CA53038,REP,CA
"HWANG, THOMAS",H2OH15202,REP,OH
"HWANG, TOM",H4OH02289,REP,OH
"LYDEN, JOHN ANDREW",H4WA01274,DEM,WA
"HERMAN, THOMAS",H4CA33267,REP,CA
"CARSON, ANDRE",H8IN07184,DEM,IN
"ORTIZ, RAFAEL ARTURO MR.",H4FL23092,REP,FL
"FARMS, WILLIAM",P40015091,IND,OH
"CLARK, CURTIS",H4MI04167,REP,MI
"MCCORKLE, ISAAC IAN",H0CO04197,DEM,CO
"LEWIS, KERRY B",H4CA28093,REP,CA
"GRIGGS, JOYCE MARIE",H0GA01029,IND,GA
"DUNN, JAMES J",P40009862,REP,NC
"LYTLE, CHRISTOPHER PRICE",P40009870,NNE,OH
"KASSEL, JASON SETH",H4CA05265,DEM,CA
"EVANS, INSLEY MR. SR.",P40010308,NNE,FL
"HARDING, MATTHEW",P40007536,IND,IN
"YEAH, HALLORAN LEONARD MR.",P40007593,RS,CA
"HUNDLEY, EVANGELINE",H2SC05102,DEM,SC
"DUNAVANT, AMANDA",P40008302,W,AR
"JOHNSON, PATRICK DEAN MR. THE FIRST.",P40008310,IDP,NV
"ZEDAN, JOSEPH",P40008336,IND,MN
"PANG, CHARLES CHUN",P40008344,NON,CO
"HAMBY, ETHAN WITZLING",P40008351,DEM,NH
"GONZALES, NICHOLAS SAMUEL",P40008377,REP,TX
"NARANJO, TERESA DANISE MS.",S4TX00615,DEM,TX
"DEFELICE, GERALD T MR.",P40008468,REP,CT
"VALDEZ GARCIA, HUGO",P40008500,LIB,UT
"JENKINS, DOUG",P40008518,IND,WI
"BAKER, GABE E MR",H4OH01091,AIP,OH
"DIETER, DEONNA NICOLE",P40006629,REP,AZ
"LANE, MIKEY MR.",P40006918,DEM,PA
"VAN HOUTEN, ARTHUR LINWOOD MR. III",P40004673,W,OH
"FAULKNOR, DONALD EARL MR. JR",P40004681,REP,FL
"EMERSON, PHILLIP",P40004715,IND,NY
"BRUBAKER, JOHN MICHAEL",P40004723,IND,ME
"ROSE, TINA MS.",P40004731,IND,IN
"VISSA, NARESH",P40004749,FRE,FL
"VANPOOL, LARRY",P40004756,W,IL
"FROST, TARA",P40004764,W,IL
"KOCAK, RYAN ALBERT DR.",P40004772,NNE,AZ
"KING, BOB",H4TX21116,LIB,TX
"DALY, JOHN NATHAN PATRICK MR. I",P40006579,AIP,CO
"VALENTI, DYLAN CHRISTOPHER",P40006678,NSP,FL
"PICKARD, RONALD",H4VI01011,REP,VI
"YOUNG, MICHAEL",H4OH03113,REP,OH
"CYSEWSKI, MASON VICENT",P40007288,GRE,ND
"BRUCATO, GEORGE JAMES",P40007726,DEM,NV
"HOOPER, ALEXANDER HOOPER",P40007791,REP,KY
"MITCHELL, ROBIN DWIGHT",P40006868,IND,CO
"MALDONADO, MICHELLE ANN ELIZABETH",H4VA10345,DEM,VA
"NASH, EDWARD LEE MR JR",P40009078,IND,TX
"RICHARDS, ETHAN R MR.",P40009086,UNK,CA
"FUDGE, JAMES EARLE II",P40009094,ALL,AZ
"HOOPER, ALEXANDER DAVID",P40007783,APF,KY
"TEMURI, PRINCE MUHAMMAD ALI HH",S4NY00263,UPP,NY
"RUBIN, JOEL MARTIN",H6MD08523,DEM,MD
"NEWHOUSE, DAN",H4WA04104,REP,WA
"ROCELLERPITTS, ANGEIGH JEANNEAN",H4TX30067,REP,TX
"TAYLOR, SHERRI  LYNN",H4TX37013,DEM,TX
"KIFLE, LUELE",H4CA18110,18,CA
"KORN, BERNARD",S0FL00635,DEM,FL
"HANDAL, ANTONY GEORGE",P40004350,UN,TX
"GARRET, SAMMY MR",P40004376,IND,MI
"WING, BRADLEY SCOTT MR.",S4NV00239,IND,NV
"WILSON, ALEC JUDE",P40008047,IND,OH
"HERRING, ANGELA MARIE MS.",P40014177,REP,DC
"BURELL, ZACHARY MICHAEL",P40010423,UN,AL
"ANDERSON, MATTHEW LEWIS",H4MO00029,REP,MO
"MEYER, SCOTT JOSEPH",P40016404,IND,SC
"DENNY, STEPHANIE NOELLE",P40010431,REP,AZ
"DENNY, STEPHANIE NOELLE",P40010449,REP,AZ
"DENNY, STEPHANIE NOELLE",P40010456,REP,AZ
"BOUSKA, SNOOKS",P40014201,UN,IA
"DENNY, STEPHANIE NOELLE",P40010464,REP,AZ
"DENNY, STEPHANIE NOELLE",P40010472,REP,AZ
"GARZA, CARLOS EMMANUEL",S4TX00649,REP,TX
"ELSHERBINI, MOHAMED S MR",H4CA10125,NPA,CA
"SIGALA-ROSARIO, ANGELINA",H4CA13103,DEM,CA
"CLARK, LANDRUS STEVEN MR",P40014185,OTH,CA
"SHERROD, RHONDA",H4IL07227,DEM,IL
"BERMAN, JOHN",S4TX00656,REP,WA
"NIELSON, GEOFFREY STOKES",H4TN05111,REP,TN
"FARMS, WILLIAM",P40011272,DEM,OH
"NEWSOM, KEVIN MR.",H4TX02199,DEM,TX
"SUNDERBRUCH, NICHOLAS TYLER MX.",P40013666,COM,IN
"HENRY, RUSSELL",P40013682,REP,AZ
"CHRISTOFIDES, PETER",H4NY03226,REP,NY
"BEHAR, STEVE",H4NY03168,DEM,NY
"CASEY, STEPHEN M",H4RI01232,DEM,RI
"MORALES, ADIANIS",H2FL09277,REP,VA
"CORBIN, MICHAEL ALLEN",H2GA07121,REP,GA
"MIN, DAVE",H4CA47085,DEM,CA
"BALAZS, ALEX",H4ND00079,REP,ND
"ALFORD, MARK",H2MO04207,REP,MO
"RIVAS, LUZ",H4CA29141,DEM,CA
"HALL, BARBARA HARDEN",H4FL11105,DEM,FL
"ANDERSON, JULE",P40020208,REP,MD
"WREN, JOHN",H4CO01187,W,CO
"DELANEY, JOHN J.",H4NY08050,REP,NY
"DURAN, GONZALO",H4NY15154,REP,NY
"FRASCONE, ANTHONY",H4NY17168,WF,NY
"WALTZ, KEVIN M.",H4NY20188,REP,NY
"MARECKI, ANTHONY G.",H4NY26110,REP,NY
"CHANDLER, MICHAEL",H2SC04121,CON,SC
"NOLAN, KEITH",H4TN04304,IND,TN
"LARKIN, JIM",H4TN05178,IND,TN
"WELLS, WENDELL",H4TN09121,IND,TN
"CARLTON, VALERIE LIANE",P40019036,AIP,MD
"BULLARD, M. EVAN",H4UT04102,OTH,UT
"WILDMAN, ANDREW JAYE",S4MD00475,DEM,MD
"COBBLE, DANIEL",H2KY03248,W,KY
"VOELKER, PATRICK GIBSON MX.",H4MD01200,VET,MD
"OSIFESO, ADERINOLA",P40021495,REP,CA
"HELLING, STEVE",H2WY00174,REP,WY
"HILL, MAXIMILLIAN MR.",P40004780,IDP,NY
"GAGNON, ANTONIO",P40004798,LIB,MI
"PETERSON, JAMES CHRISTENSEN MR.",P40004806,REP,AZ
"MARTINI, TOBY",P40004996,IND,FL
"HARDISON, CASEY WILLIAM MR",P40004665,OTH,WY
"MERKWAN, JOHNATHAN EDWARD MR.",P60023926,W,SD
"SCHALLER, DANIEL R",P40012817,UNK,WI
"ATKINS, JOEY DAVID",H4FL26103,DEM,FL
"YEAH, HALLORAN LEONARD MR.",P40007601,RS,CA
"YEAH, HALLORAN LEONARD MR.",P40007619,RS,CA
"TRIPP, RAMON WILLIAM MR.",P40007627,W,NC
"KORN, BRIAN",P40008583,W,CA
"COOKSEY, MARTE",P40008591,REP,OK
"DAVIS, ROELIN LEE MR",P40008997,W,MT
"EHR, PHIL",H4FL28042,DEM,DC
"MUTCHLER, JOEL",S4OH00176,REP,OH
"JOHNSON, ELIZABETH",H0GA12059,DEM,GA
"TEAGUE, ALICE YVONNE MS",P40010019,IND,GA
"HUNTER, JOELARRY",P40010027,IND,KS
"WHITE, DARRYL CEDRIC MR",P40010035,NON,OH
"HANSEN, CHRISTOPHER",P40010043,IND,IA
"LOGRASSO, JOHN PHILIP",P40007403,UNK,IL
"ELLIS, JAMESON",H2TX08158,REP,TX
"RASEY, MATTHEW DUANE MR.",P40008930,REP,WA
"RUSSELL, CHRISTOPHER ROBERT",P40008948,REP,OH
"ROSS, BYRON K",P40007742,REP,FL
"HOOPER, ALEXANDER HOOPER",P40007759,NPA,KY
"ZORC, TONY",P40009458,IND,MD
"CHIARTAS, JOSHUA",P40007817,IND,PA
"HARRIS, CLEMMIE L",H4NY22069,DEM,NY
"MCAULEY, SKYLES FITZGERALD",P40007858,DEM,FL
"FITZGERALD, RICHARD KALE MR. SR.",P40007866,W,TX
"NEWMAN, JEREMIAH SCOTT",P40006512,REP,VA
"ABRAHAM, TERRANCE",P40006546,IND,TX
"FRIEND, LORIE R",S2MD00602,REP,MD
"KING, ANGUS S. JR.",S2ME00109,IND,ME
"TAYLOR, AARON MICHAEL MR",P40006389,NSM,FL
"ROEDERSHEIMER, KATIE O'NEAL",P40006397,DCG,VA
"ELGIN, TJ",P40006405,REP,CT
"ELGIN, TJ",P40006413,LIB,CT
"FIRMANI, JAMES PARIS",P60009297,REP,WI
"SAIDE, AHMAD DR.",P40006199,NNE,FL
"R19 BODDIE, PRESIDENT",P40006223,IND,AK
"FUDGE, JAMES EARLE II",P40009102,ALL,AZ
"JOHNSON, MATTIE JOY MS",P40009110,REP,KY
"STRATMAN, SCOTT ALAN MR",P40009128,REP,SD
"SANDERSON, LAWRENCE AATRON",P40009151,IND,FL
"HEIDENREICH, ALEXANDER JS REV",H4MO04153,IND,MO
"ENNIS, CRAIG EDWARD MR",S4VA00213,REP,VA
"MALONE, JOAN F M",H0DC00165,REP,DC
"BLASK, WASHINGTON GAVIN MR.",P40009193,REP,MA
"DIR, HOPE E",P40009250,APF,OR
"NUNN, HEATHER ALEXANDRA",P40009268,W,AZ
"FARMS, WILLIAM",P40009201,IND,OH
"MCCALLISTER, SHAWNA LYN MISS",P40009276,REP,CA
"SELBY, QUADIR",S4NJ00383,DEM,NJ
"LEE, SEYMOUR ART",P00008540,LIB,TX
"BLAKE, MARTIN ANDREW",P40006215,IND,WY
"MURPHY, STEPHEN PAUL JR.",P40014300,DEM,IN
"LEE, KENDALL MICHELLE MS.",P40014326,UN,MS
"GRABEN, DAVID",P40014334,OTH,TN
"JONES, TUROK",P40013971,UN,NC
"THEOBALD, PAUL",S4NE00199,DEM,NE
"212 N HALF  W. JOHN, RODNEY HOWARD MR.",P40014052,IND,IL
"TRAVIS, MARSHALL",S4IN00162,DEM,IN
"BOHANON, ANTWANE",H4TN09105,REP,TN
"LYNTON, BARRETT",H4RI01307,REP,RI
"MELIUS, SHANA",H4NJ10184,DEM,NJ
"RIDGELL, RAEVEN",S4IN00303,DEM,IN
"TANNER, CHANDLER",S4UT00258,REP,UT
"SIGMON, MICHAEL R",S4WV00373,NPP,WV
"TOZIER-ROBBINS, MIRANDA L.",H2MA03158,DEM,MA
"HOLTZ, JOHN",S8WY00213,REP,WY
"FRENCH, SONJA MICHELE",P40021503,NPA,AK
"GREENSTEIN, MARK STEWART",S4VT00165,IND,CT
"HOVEY, MEGHANN K",H4FL02120,DEM,FL
"FLORA, JOHN",H0NJ10190,DEM,NJ
"FIORLETTA, J ALLEN",H4MI03276,REP,MI
"BERA, GARY",H4NE02146,NON,NE
"PEPITO, DOMINICK",H4NY02103,IND,NY
"LYDON, CHRISTOPHER",P40020182,IND,MA
"KOPPIE, CHAD",H2IL08203,REP,IL
"SALIBA, MIKE",H0MI09206,LIB,MI
"DEVOE, MARION SR.",H4VA10303,DEM,VA
"GALE, ANDREW",H2MI01159,LIB,MI
"GARCIA, EDWARD",S4VA00239,REP,VA
"BEDENBAUGH, MICHAEL",H4SC03160,OTH,SC
"LEAGER, THOMAS CHARLES MR.",S4WI00280,IND,WI
"SANCHEZ, LOUIE",H2NM01367,REP,NM
"GONZALEZ, PRISCILLA",H4LA03135,DEM,LA
"ENDRES, WYATT",P40008062,IND,VA
"JOHNSON, DARIN",P40008070,REP,IN
"FARMS, WILLIAM",P40010183,REP,OH
"BERMAN, JOHN",S4MN00478,REP,WA
"MONTANEZ BERRIOS (DMB), DELIRIS",H2TX16250,W,TX
"SONNIER, SCOTT RYAN",H4LA06195,REP,LA
"YU, EUGENE CHIN MR.",H4GA12051,REP,GA
"CLARKE, YVETTE D",H4NY11138,DEM,NY
"PREMPEH, WILLIAM SREBOE",H0NJ09200,REP,NJ
"NEENOS, JASON",H4NH02407,DEM,NH
"FLORES, MAYRA NOHEMI",H2TX34113,REP,TX
"CISNEROS, LAURA DR.",H2TX34188,REP,TX
"KEEHNER, JOHN WAYNE JR",P40007056,IND,MD
"MILHORN, MELISSA",P40007064,IND,TN
"MCKENZIE, JACOB WILLIAM MR.",P40007940,REP,OH
"GILLIS, JENNIFER",P40006637,NON,CA
"FLECK, STEVEN JOSEPH MX.",P40006645,DEM,MI
"BULL, RON S MR",P40009805,DEM,PA
"NICKLAUS, PATRICIA MRS",P40009813,REP,MO
"MULINS, DENNIS MR",P40009839,CRV,KY
"KWIATKOWSKI, ANDREW ROBERT",P40008617,REP,PA
"FRENCH, LESLIE LEIGH",H2WA03183,REP,WA
"WALLECK, ERIC",P40008633,REP,IL
"BOERNER, ERIC JON",P40008708,REP,WA
"GUINCHARD, MARY JO-ANN",H4NJ05150,REP,NJ
"COESTER, C. MARK MR",H4VT01056,REP,VT
"RANDALL, EMILY",H4WA06117,DEM,WA
"HARRIS, RON",H4MN03092,DEM,MN
"LALLY, GOTT JOHAN JOSEPHE",P80003866,IND,VT
"MARTINEZ, JAMES",P40006249,W,CA
"OROZCO, ALBERTO",H4NV04066,GOP,NV
"COOKE, ROBERT SPENCER MR. IV",P40006116,GRE,TX
"SMITH, JOSHUA DANIEL",S4IA00228,LIB,IA
"HOOPER, ALEXANDER HOOPER",P40007809,REP,KY
"GONZALEZ, ANTHONY E",H8OH16124,REP,OH
"GRAY, SARAH ELIZABETH",H4OK01099,DEM,OK
"LOZADA, FRANK J",P40009391,DEM,NY
"EHR, PHILLIP",S4FL00587,DEM,DC
"LAM, ADRIEL",S4HI00177,REP,HI
"LIKES, CHANDLER",H4IN03125,REP,IN
"CLEMENT, MARY",P00014399,DEM,MD
"WILLIAMS JR, ANDY HOPE",P00015271,OTH,IL
"WILSON, BRIAN LEE",P40013609,IND,FL
"BECKER, ROBERT MICHAEL MR",P40013617,DEM,NV
"MARTINEC, BENJAMIN SCOTT",P40013625,WIN,TX
"ETIQUE, REBEKAH",S4MA00309,REP,MA
"WILLIAMS, MICHAEL HOWARD MR.",H0TX31048,REP,TX
"LITAKER, ROBIN DR.",H4AL07104,REP,AL
"TODD, MARY",H2MT00112,REP,MT
"COHEN, TINA MRS.",H2TX07119,REP,TX
"VALLEJO, MICHELLE",H2TX15203,DEM,TX
"PASQUARELLA, HELENA",H4CA24209,DEM,CA
"KLESKI, PHILLIP BRYAN",P40013732,DEM,CA
"VAUGHT, NATHAN J SFC JR",P40013740,LIB,TX
"SUMMERS, ALLAN CHANNEY MR.",P40013757,DEM,OH
"WHALEN III, JOHN J",H4DE00078,REP,DE
"RUSZNAK, CSABA MENEZES MR. JR.",S4VA00346,IND,VA
"FERNANDEZ, HILSIA TATIANA",H4FL07145,DEM,FL
"STEINBERG, MICHAEL A MR.",P40014227,DEM,FL
"NOKA, BELLA",H4RI01356,DEM,RI
"FARMS, WILLIAM",P40014235,REP,OH
"VASSAR, JASON",P40014243,GOP,CA
"LEE, ISAIAH",H4CT03090,DEM,CT
"MANES, HARVEY DR.",H4NY03176,REP,NY
"MESSMER, MARK MR.",H4IN08249,REP,IN
"MULLIN, KEVIN",H2CA14162,DEM,CA
"YEE, ROSE PENELOPE",H4CA01140,DEM,CA
"LINCOLN, KEVIN J II",H4CA09093,REP,CA
"LOW, EVAN",H4CA16239,DEM,CA
"TORRES, JERRY",H4VA08414,REP,VA
"JACK, BRIAN",H4GA03126,REP,GA
"MILLERON, NADIA D",H4MA01091,NPA,MA
"LY, FRANCINE",H4TX24169,DEM,TX
"TORRES, NORMA",H4CA35031,DEM,CA
"RAMIREZ, DELIA",H2IL03162,DEM,IL
"GAITHER, KEVIN",H8IL15072,DEM,IL
"TIFFANY, TOM",H0WI07101,REP,WI
"KIM, YOUNG",H8CA39240,REP,CA
"SORENSEN, ERIC",H2IL17147,DEM,IL
"FINSTAD, BRAD",H2MN01223,REP,MN
"BURLISON, ERIC",H2MO07143,REP,MO
"SIDDIQI, IMRAAN",H4WA08154,DEM,WA
"RICHARDSON, ERIK",H4MO06109,DEM,MO
"HAVENS, KHALIF",H4NY05130,NNE,NY
"HOLLOMAN, JEREMY VANCE",P40019234,W,GA
"SANDERS, BERNARD",P40019242,UN,VT
"HELM, DANIEL",S4WI00264,REP,WI
"BERSCHAUER, CHRISTOPHER D",S4AZ00162,REP,AZ
"GIESICK, PAUL LAWRENCE",S4WA00599,DEM,WA
"MARTER, JAMES THOMAS",H8IL16153,REP,IL
"MARSHALL, ERIN",H4KY01081,DEM,KY
"ALI, ADDUL RAHMAN EL",H4NC12175,REP,NC
"MORAN, NATHANIEL QUENTIN",H2TX01112,REP,TX
"PATEL, VIMAL",H2AL02166,DEM,AL
"WHITE, ROYCE",S4MN00502,REP,MN
"GROW, JOHN",H4FL06063,REP,FL
"HAWKINS, SHAKIRA",H4MI13259,DEM,MI
"MARTIN, GRANT",H4PA15178,REP,PA
"YOUNG, RUBIN MR.",H4FL25022,REP,FL
"WHITLOCK, EVAN C.",P40020471,NNE,MO
"BAGLEY, KEITH MR.",P40020489,GRE,CA
"WILLIAMS, KELLY",H2DC01029,DEM,DC
"CHEEVERS, JERRY MR.",H4IA30019,REP,IA
"DUDLEY, JOSHUA SHAWN",P40020513,W,CA
"CHEN, ANITA S",H4CA17310,REP,CA
"IDAN, SARAH",H4CA30255,DEM,CA
"HAMBLIN, LAIRD",S2UT00377,DEM,UT
"ROBERTSON, MARK",H2NV03153,REP,NV
"VELAZQUEZ, NYDIA M.",H2NY00010,DEM,NY
"MOLINARO, MARCUS J.",H2NY19127,REP,NY
"LANGWORTHY, NICK",H2NY23228,REP,NY
"FOX, WHITNEY",H4FL13200,DEM,FL
"MILLER, TRENT",H4FL16187,DEM,FL
"TANDON, RITESH",H0CA17193,DEM,CA
"GARCIA, MICHAEL",H0CA25105,REP,CA
"CARGILE, MIKE",H0CA35146,REP,CA
"ANDERSON, JASON",H4CA19100,REP,CA
"FONG, VINCE",H4CA20181,REP,CA
"MORSE, JOHN III",H4MD03255,DEM,MD
"SAYLES, LAURIE-ANNE",H4MD06316,DEM,MD
"AMO, GABRIEL F",H4RI01265,DEM,RI
"BIGGS, SHERI",H4SC01313,REP,SC
"LUCCI, MATTHEW",H4TX25182,REP,TX
"SHABAZZ, TARIQ",S4OH00218,W,OH
"AYERS, AVERY LAMARR",H4TX38045,W,TX
"LAROSE, JOSUE DR.",S4FL00462,DEM,FL
"JOARDER, EHSAN",H4FL14158,REP,FL
"LIVINGSTON, SCOTT",H4NY03150,DEM,NY
"BERGMAN, LORE ANN",H4TN06226,DEM,TN
"WILSON, J.D.",S4MI00587,REP,MI
"HERMES, AARON",H4TX18187,GOP,TX
"KILEY, KEVIN",H2CA03157,REP,CA
"FARIS, STEPHEN I MR",S8OH00144,W,OH
"SMITH, JOSHUA D.",P40014540,LIB,IA
"SANTOS, LORENZO JUAN",H4WI01163,DEM,WI
"WASHBURN, AMY IRENE MS.",H0WI06194,DEM,WI
"WELLS, TOM",H8FL03020,DEM,FL
"WALKER, ROBERT JAMES",S4AZ00204,REP,DC
"REYE, ELIZABETH MOORE",S4AZ00246,REP,AZ
"LEGUIA, LANA",H4NJ07164,LIB,NJ
"TAPIA, CARLOS GUILLERMO",S2CA01318,W,CA
"FLYNN, JOHN J",S2CT00264,REP,CT
"ZHERKA, HASIME SAMANTHA MS",H4NY14132,REP,NY
"BRADSHAW, DANNIE MICHAEL",P40019168,IND,CA
"WALKER, LIAM THOMAS",P40019176,AIP,OH
"BONO, PETER J",H4CA50105,REP,CA
"MORENO, CONNIE MARIE MRS.",S4AZ00253,REP,AZ
"SMITH, GERARD",S4CT00179,REP,CT
"GEREGHTY, ELIZABETH",H4NY17143,DEM,NY
"KENNEDY, RONDA",S4NV00247,REP,NV
"GARZA, MAURO EVERETT MR.",H8TX21331,REP,DC
"GARCIA, DR RAUL",S4WA00581,REP,WA
"ROGERS, TIM",H8WI04069,REP,WI
"GARCIA, BENANCIO",H2WA04181,IND,WA
"SHREWSBURY, ZACHARY C",S4WV00357,DEM,WV
"ISHII, DAVID",H2WA09149,OTH,WA
"JACOBS, KEITH S",P40012445,NPA,IN
"WAGNER, PAUL MICHAEL",H4NH02324,REP,NH
"KALATA, RYAN MICHAEL",H4NY03234,IND,NY
"COLOMBE, MICHAEL CHRISTOPHER MR.",P40020448,REP,CO
"CASE, EDWARD",H2HI02128,DEM,HI
"VON CANON, FRED",H4NC01129,REP,NC
"WALKER, BRADLEY MARK MR.",H4NC06052,REP,NC
"BAUCOM, ALLAN",H4NC08058,REP,NC
"BROWN, DON",H4NC08074,REP,NC
"BRADFORD, JOHN R III",H4NC08090,REP,NC
"ROBERSON, SANDY",H2NC02253,REP,NC
"BRONKE, JAMES VICTOR MR",H4MI05172,GRE,MI
"SCHWAB, KURT",H8TX33013,REP,TX
"FOREMAN, JAMES",P40020539,IND,NY
"CONTOGIANNIS, MARY ANN DR",H2NC06155,REP,NC
"BROWN, LEIGH",H0NC09203,REP,NC
"HOPKINS, RONNIE",H4OK02204,IND,OK
"BRAWNER, PAUL VINCENT JR",P40020372,IND,WA
"CLARK, RANDALL",H4NH02423,REP,NH
"HAHN, KRISTIN BEERY",P40020455,REP,FL
"AMARAL, MELBA S S",S4HI00201,REP,HI
"SPEEDY, MIKE",H4IN06136,REP,IN
"FRATTO, JOHN ROBERT",H4FL26095,REP,FL
"STEEL, MICHELLE",H0CA48198,REP,CA
"RODRIGUEZ, LEONARDO",P40020398,IND,IL
"SPENSER, ROB",P40020414,DEM,NY
"CASTRONUOVA, CARA",S4NY00396,REP,NY
"ORWIG, TERESA",H4OR03226,REP,OR
"SHILLINGS, LAURI",H4IN05302,LIB,IN
"SMITH, QUACY L",H4AZ09049,DEM,AZ
"ALLEN, JACK BURKS MR JR",H4TN03199,DEM,TN
"DARWISH, AHMAD AJ",H4CT05137,GRE,CT
"WHALEN, ERIC",H4IN03190,REP,IN
"PARE, ERIN",H4NC13082,REP,NC
"O'DONNELL, SHERRELL ANNE",S4MI00561,REP,MI
"WILSON, J.D.",H4MI01189,REP,MI
"WILKINSON, MARGARITA",H4CA49164,REP,CA
"KEMP, PATRICIA",H4FL15189,DEM,FL
"FOTI, DANIEL PETER",H4NY03267,CRV,NY
"WALKER, MILLE BLUE",H4OH13161,W,OH
"JOHNSON, JONATHAN J",H4GA10121,IND,GA
"LIPETRI, MIKE",H0NY02267,REP,NY
"KIM, CHARLES",H4IL11245,REP,IL
"ZAVALA, JORGE MR.",P40015851,GRE,CA
"GIBSON, HOLLAND 'REDD'",S4TX00862,REP,TX
"LOPEZ, R.E. (RUFUS)",S4TX00870,REP,TX
"HARMON, WAYNE 'GUNNY'",S4IN00238,REP,
"LEE, JUSTIN",H4CA52093,REP,CA
"SORIANO, GAVRIEL ELIYAHU",H4FL11121,REP,FL
"HENRY, WILLIAM ERIC",H4IN02200,LIB,IN
"VERGARA, ROBERT MORALES",H4NC02176,REP,NC
"CAMERO, MICHAEL",H4NC02184,DEM,NC
"DUBLIN, MICHAEL",H4NC02192,GRE,NC
"CORMOS, GHEORGHE",H4NC03083,LIB,NC
"BLANKENBURG, ERIC",H4NC04131,REP,NC
"MEILLEUR, GUY",H4NC04149,LIB,NC
"PRIDGEN, MARLANDO D",H4NC07134,DEM,NC
"DUES, JUSTIN E",H4NC08116,DEM,NC
"SCOTT, RALPH R. JR",H4NC10161,DEM,NC
"JIMISON, DIANA",H4NC10179,REP,NC
"BAKER, CHRIS",H4NC13173,REP,NC
"PHILLIPS, JAMES",H4NC13181,REP,NC
"GROVES, CASEY M",H4NY19156,DEM,NY
"GORDON, TRACEY LYNNETTE MS.",H4PA03125,DEM,PA
"HORN, DON",H4TX04179,REP,TX
"WEINBERG, JOHN",H4TX07156,REP,TX
"DAY, MICHAEL",H4GA09073,REP,GA
"DESPOSITO, ANTHONY P",H2NY04277,REP,NY
"WILSON, TAMARA",H2OH04164,DEM,OH
"BRECHEEN, JOSH",H2OK02315,REP,OK
"BOCANEGRA, JOSH",H4CA30156,NOP,CA
"BRYANT, BART ALEXANDER MR",H4GA14032,DEM,GA
"ROBERTS, ROLLAN II",P40010324,REP,KY
"ROBERTS, BOYD",H4CA47200,DEM,CA
"WILEY, CLIFFORD R",H4TX06208,REP,TX
"HELMER, DANIEL",H8VA10080,DEM,VA
"ROSE, JOHN",S4CA00704,DEM,CA
"OLSCAMP, DAVID MICHAEL",P40019192,DEM,CO
"ROSE, JOHN DAVID",S4CA00712,DEM,CA
"LEON, STEPHEN ALAN MR.",H4VA08380,IND,VA
"CEREZO SWAFFAR, DARLENE",H0FL22100,REP,FL
"ALMONORD, VALBRUN",H0GA03074,DEM,GA
"BOTELHO, MICHELLE L",H2CT05230,REP,CT
"MACIE, MARA HEATHER",H2FL04203,REP,FL
"SYKES, JEFFREY",H4LA06203,GRE,LA
"BEAN, AARON P.",H2FL04211,REP,FL
"ADAMS, JENNIFER",H4FL07137,DEM,FL
"BLALOCK, CLARENCE",H4GA14099,DEM,GA
"STOLTZFUS, REGGIE",H4OH06181,REP,OH
"PINKNEY, PAMELA M REV",P20005203,OTH,OH
"MILLS, CORY",H2FL07156,REP,FL
"FROST, MAXWELL ALEJANDRO",H2FL10259,DEM,FL
"FRISCH, ADAM",H2CO03351,DEM,CO
"THOMAS, MAANDISHA A",H4GA06152,DEM,GA
"COURTNEY, JOSEPH",H2CT02112,DEM,CT
"PILIP, MAZI MELESA",H4NY03283,REP,NY
"MILLER, MARY",H0IL15129,REP,IL
"LATURNER, JAKE",H0KS02188,REP,KS
"TORRES, JESUS MR.",P40005928,REP,VA
"BALDWIN, TAMMY",S2WI00219,DEM,WI
"ROSSI, AIDAN PATRICK MR",H4NJ04146,ACE,NJ
